Date,Open,High,Low,Close,Adj_Close,Volume,Stock,Daily_Return,MA30
2023-03-06,22436.82,22584.29,22331.31,22429.76,22429.76,17353192895, AAPL ,-0.0314661346839762,23175.11966666667
2023-03-07,22428.32,22527.42,22011.26,22219.77,22219.77,22765452204, AAPL ,-0.9298511881407046,23150.589666666663
2023-03-08,22216.44,22268.9,21708.05,21718.08,21718.08,22536575684, AAPL ,-2.243203681597938,23115.855333333333
2023-03-09,21720.08,21802.72,20210.31,20363.02,20363.02,30364664171, AAPL ,-6.24795120459962,23019.146333333334
2023-03-10,20367.0,20370.6,19628.25,20187.24,20187.24,39578257695, AAPL ,-0.8826042126970021,22927.407666666666
2023-03-11,20187.88,20792.53,20068.66,20632.41,20632.41,30180288176, AAPL ,2.201964743202351,22887.853333333336
2023-03-12,20628.03,22185.03,20448.81,22163.95,22163.95,29279035521, AAPL ,7.445790994098816,22904.945666666667
2023-03-13,22156.41,24550.84,21918.2,24197.53,24197.53,49466362688, AAPL ,9.212322754453448,22982.500666666667
2023-03-14,24201.77,26514.72,24081.18,24746.07,24746.07,54622230164, AAPL ,2.2490090600811397,23081.096333333335
2023-03-15,24770.93,25240.62,23964.91,24375.96,24375.96,43655701450, AAPL ,-1.594489992907013,23166.691666666666
2023-03-16,24373.46,25190.33,24225.11,25052.79,25052.79,33866061747, AAPL ,2.787170963827055,23261.091333333334
2023-03-17,25055.12,27787.81,24955.17,27423.93,27423.93,50730261335, AAPL ,9.454394950014214,23364.961000000003
2023-03-18,27448.12,27725.95,26636.26,26965.88,26965.88,35723036817, AAPL ,-1.7569144990622236,23476.374666666667
2023-03-19,26969.5,28440.56,26907.72,28038.68,28038.68,37769448859, AAPL ,3.9644042344129495,23592.143999999997
2023-03-20,28041.6,28527.72,27242.88,27767.24,27767.24,44774027664, AAPL ,-0.9784035147780331,23696.342666666667
2023-03-21,27768.39,28439.56,27439.65,28175.82,28175.82,36102192830, AAPL ,1.4672438697382177,23824.615333333335
2023-03-22,28158.72,28803.34,26760.0,27307.44,27307.44,33382021890, AAPL ,-3.0231487794899854,23907.225
2023-03-23,27301.96,28729.84,27183.36,28333.97,28333.97,24220433689, AAPL ,3.779985026716038,24037.145666666667
2023-03-24,28324.11,28388.44,27039.27,27493.29,27493.29,25980310960, AAPL ,-2.9332607449978116,24147.293999999998
2023-03-25,27487.34,27791.83,27196.23,27494.71,27494.71,13383005987, AAPL ,0.026812343427916198,24265.534666666663
2023-03-26,27495.52,28178.14,27445.05,27994.33,27994.33,13878363192, AAPL ,1.8141500869959952,24425.408
2023-03-27,27994.07,28037.93,26606.69,27139.89,27139.89,18188895178, AAPL ,-3.051289076579434,24557.558333333334
2023-03-28,27132.89,27460.72,26677.82,27268.13,27268.13,17783600385, AAPL ,0.4984356624008781,24681.122333333336
2023-03-29,27267.03,28619.54,27259.66,28348.44,28348.44,20684945906, AAPL ,3.9659984970860407,24841.974666666665
2023-03-30,28350.14,29159.9,27720.16,28033.56,28033.56,22435349951, AAPL ,-1.1166787888878082,25004.848333333335
2023-03-31,28032.26,28639.9,27583.71,28478.48,28478.48,19001327598, AAPL ,1.5918088659280456,25165.912666666667
2023-04-01,28473.33,28802.46,28297.17,28411.04,28411.04,10876469901, AAPL ,-0.21876612254344985,25330.431666666664
2023-04-02,28462.85,28518.96,27884.09,28199.31,28199.31,12284641999, AAPL ,-0.9259086844781785,25524.985999999997
2023-04-03,28183.08,28475.62,27276.72,27790.22,27790.22,19556501327, AAPL ,-1.393956941540813,25706.215
2023-04-04,27795.27,28433.74,27681.3,28168.09,28168.09,15284538859, AAPL ,1.3413073519343388,25897.301
2023-04-05,28169.73,28739.24,27843.76,28177.98,28177.98,17052315986, AAPL ,0.029286755677104467,26088.908333333333
2023-04-06,28175.23,28178.38,27738.76,28044.14,28044.14,13837809380, AAPL ,-0.46526683189454054,26283.054000000004
2023-04-07,28038.97,28111.59,27794.03,27925.86,27925.86,10861680497, AAPL ,-0.4034028354108605,26489.98
2023-04-08,27920.51,28159.86,27883.39,27947.79,27947.79,9373255556, AAPL ,0.09770595164630758,26742.805666666663
2023-04-09,27952.37,28532.83,27828.48,28333.05,28333.05,12175322951, AAPL ,1.3618880975030037,27014.332666666665
2023-04-10,28336.03,29771.46,28189.27,29652.98,29652.98,19282400094, AAPL ,4.64761647979622,27315.018333333333
2023-04-11,29653.68,30509.08,29609.3,30235.06,30235.06,20121259843, AAPL ,1.9605661084897423,27584.055333333334
2023-04-12,30231.58,30462.48,29725.57,30139.05,30139.05,18651929926, AAPL ,-0.30607067179420483,27782.105999999996
2023-04-13,29892.74,30539.85,29878.62,30399.07,30399.07,17487721001, AAPL ,1.6938226472380853,27970.539333333334
2023-04-14,30409.56,31005.61,30044.5,30485.7,30485.7,22659995079, AAPL ,0.25038178783250864,28174.197333333334
2023-04-15,30490.75,30601.74,30245.88,30318.5,30318.5,11940685378, AAPL ,-0.5649254282036356,28349.721
2023-04-16,30315.98,30555.54,30157.83,30315.36,30315.36,12854816417, AAPL ,-0.0020451260358364844,28446.102
2023-04-17,30317.15,30319.2,29275.37,29445.04,29445.04,17872186762, AAPL ,-2.8766226376819737,28528.740666666665
2023-04-18,29449.09,30470.3,29154.85,30397.55,30397.55,19480529496, AAPL ,3.220676767940874,28607.36966666667
2023-04-19,30394.19,30411.05,28669.9,28822.68,28822.68,24571565421, AAPL ,-5.170428953691474,28642.551
2023-04-20,28823.68,29076.4,28037.26,28245.99,28245.99,21340360360, AAPL ,-2.0042201412172167,28644.89
2023-04-21,28249.23,28349.97,27177.37,27276.91,27276.91,20759504330, AAPL ,-3.441934523525065,28643.872333333336
2023-04-22,27265.89,27872.14,27169.57,27817.5,27817.5,13125734602, AAPL ,2.0230771854503944,28626.65666666667
2023-04-23,27816.14,27820.24,27400.31,27591.38,27591.38,12785446832, AAPL ,-0.8080200919322322,28629.926333333333
2023-04-24,27591.73,27979.98,27070.85,27525.34,27525.34,17703288330, AAPL ,-0.24061557575403725,28630.947333333334
2023-04-25,27514.87,28371.08,27207.93,28307.6,28307.6,17733373139, AAPL ,2.881096657916245,28641.389666666666
2023-04-26,28300.06,29995.84,27324.55,28422.7,28422.7,31854242019, AAPL ,0.4333559716834502,28684.15
2023-04-27,28428.46,29871.55,28402.89,29473.79,29473.79,27153445027, AAPL ,3.677054613580904,28757.672
2023-04-28,29481.01,29572.79,28929.61,29340.26,29340.26,17544464887, AAPL ,-0.4774259769254853,28790.732666666667
2023-04-29,29336.57,29452.46,29088.04,29248.49,29248.49,10662634333, AAPL ,-0.30023959856247034,28831.23033333333
2023-04-30,29245.52,29952.03,29114.02,29268.81,29268.81,14652199272, AAPL ,0.07963612888401667,28857.574666666667
2023-05-01,29227.1,29329.94,27680.79,28091.57,28091.57,18655599976, AAPL ,-3.8851955890252503,28846.925666666662
2023-05-02,28087.18,28881.3,27924.12,28680.54,28680.54,16432924527, AAPL ,2.112565234388075,28862.966666666667
2023-05-03,28680.49,29259.53,28178.39,29006.31,29006.31,19122972518, AAPL ,1.1360335893842806,28903.503000000004
2023-05-04,29031.3,29353.19,28694.04,28847.71,28847.71,15548678514, AAPL ,-0.6323864243075582,28926.157
2023-05-05,28851.48,29668.91,28845.51,29534.38,29534.38,17936566518, AAPL ,2.366949633086419,28971.370333333332
2023-05-06,29538.86,29820.13,28468.97,28904.62,28904.62,15913866714, AAPL ,-2.1471377026737035,29000.053
2023-05-07,28901.62,29157.52,28441.37,28454.98,28454.98,11301355486, AAPL ,-1.5453805011622166,29017.690333333332
2023-05-08,28450.46,28663.27,27310.13,27694.27,27694.27,19122903752, AAPL ,-2.6579183605467143,29009.23966666667
2023-05-09,27695.07,27821.4,27375.6,27658.78,27658.78,14128593256, AAPL ,-0.13103415156560672,28986.764000000003
2023-05-10,27654.64,28322.69,26883.67,27621.76,27621.76,20656025026, AAPL ,-0.11889505703202435,28919.056666666667
2023-05-11,27621.09,27621.94,26781.83,27000.79,27000.79,16724343943, AAPL ,-2.2457477239312396,28811.247666666666
2023-05-12,26987.66,27055.65,25878.43,26804.99,26804.99,19313599897, AAPL ,-0.6768649078875244,28700.112333333334
2023-05-13,26807.77,27030.48,26710.87,26784.08,26784.08,9999171605, AAPL ,-0.0883699017113273,28579.612666666668
2023-05-14,26788.97,27150.98,26661.36,26930.64,26930.64,10014858959, AAPL ,0.5288370549520875,28461.110666666667
2023-05-15,26931.38,27646.35,26766.1,27192.69,27192.69,14413231792, AAPL ,0.9702807654119383,28356.917
2023-05-16,27171.51,27299.3,26878.95,27036.65,27036.65,12732238816, AAPL ,-0.49632869133882124,28247.626666666667
2023-05-17,27035.47,27465.93,26600.14,27398.8,27398.8,15140006925, AAPL ,1.3439011787107755,28179.41866666667
2023-05-18,27401.65,27466.53,26415.1,26832.21,26832.21,15222938600, AAPL ,-2.0781230327370883,28060.574
2023-05-19,26826.75,27128.62,26700.21,26890.13,26890.13,11258983301, AAPL ,0.23625672136953235,27996.15566666667
2023-05-20,26888.84,27155.16,26843.28,27129.59,27129.59,7044911360, AAPL ,0.8953528675837261,27958.942333333332
2023-05-21,27118.42,27265.92,26706.92,26753.83,26753.83,8647416921, AAPL ,-1.344436733408497,27941.50633333333
2023-05-22,26749.89,27045.73,26549.73,26851.28,26851.28,11056770492, AAPL ,0.3790295960095515,27909.299
2023-05-23,26855.96,27434.68,26816.18,27225.73,27225.73,13697203143, AAPL ,1.3768638320879256,27897.110666666664
2023-05-24,27224.6,27224.6,26106.58,26334.82,26334.82,16299104428, AAPL ,-3.268294116350649,27857.42666666667
2023-05-25,26329.46,26591.52,25890.59,26476.21,26476.21,13851122697, AAPL ,0.5573604623869992,27796.380333333334
2023-05-26,26474.18,26916.67,26343.95,26719.29,26719.29,12711619225, AAPL ,0.9258454841660839,27739.6
2023-05-27,26720.18,26888.88,26621.14,26868.35,26868.35,7892015141, AAPL ,0.5545247075431313,27652.752
2023-05-28,26871.16,28193.45,26802.75,28085.65,28085.65,14545229578, AAPL ,4.51967834659911,27610.931666666667
2023-05-29,28075.59,28432.04,27563.88,27745.88,27745.88,15181308984, AAPL ,-1.174365347264293,27560.844666666668
2023-05-30,27745.12,28044.76,27588.5,27702.35,27702.35,13251081851, AAPL ,-0.15415323487517962,27508.629333333334
2023-05-31,27700.53,27831.68,26866.45,27219.66,27219.66,15656371534, AAPL ,-1.7359595646725856,27479.56566666667
2023-06-01,27218.41,27346.11,26671.72,26819.97,26819.97,14678970415, AAPL ,-1.4638621433066763,27417.54666666667
2023-06-02,26824.56,27303.86,26574.64,27249.59,27249.59,14837415000, AAPL ,1.584480789246865,27358.98933333333
2023-06-03,27252.32,27317.05,26958.0,27075.13,27075.13,8385597470, AAPL ,-0.6501831770652873,27299.903333333332
2023-06-04,27075.12,27407.02,26968.22,27119.07,27119.07,9360912318, AAPL ,0.16232615035501496,27219.393
2023-06-05,27123.11,27129.98,25445.17,25760.1,25760.1,21513292646, AAPL ,-5.025271806957248,27114.575666666668
2023-06-06,25732.11,27313.82,25434.87,27238.78,27238.78,21929670693, AAPL ,5.85521358334003,27074.03566666667
2023-06-07,27235.65,27332.18,26146.99,26346.0,26346.0,19530045082, AAPL ,-3.2664907942347674,27029.093333333334
2023-06-08,26347.65,26797.51,26246.66,26508.22,26508.22,11904824295, AAPL ,0.6094281653202457,26990.74133333333
2023-06-09,26505.92,26770.29,26339.31,26480.38,26480.38,11015551640, AAPL ,-0.09635583296107902,26952.695333333333
2023-06-10,26481.76,26531.04,25501.84,25851.24,25851.24,19872933189, AAPL ,-2.380959573683912,26914.377
2023-06-11,25854.03,26203.44,25668.99,25940.17,25940.17,10732609603, AAPL ,0.33317823178823347,26885.549666666666
2023-06-12,25934.29,26087.92,25675.2,25902.5,25902.5,11677889997, AAPL ,-0.12257902568376026,26856.163666666664
2023-06-13,25902.94,26376.35,25728.37,25918.73,25918.73,14143474486, AAPL ,0.06095833137088251,26822.433333333334
2023-06-14,25920.26,26041.8,24902.15,25124.68,25124.68,14265717766, AAPL ,-3.069336495853044,26753.499666666667
2023-06-15,25121.67,25735.31,24797.17,25576.39,25576.39,15837384409, AAPL ,1.8100707476851705,26704.824333333334
2023-06-16,25575.28,26463.17,25245.36,26327.46,26327.46,16324646965, AAPL ,2.941043069714194,26669.112999999998
2023-06-17,26328.68,26769.39,26174.49,26510.68,26510.68,11090276850, AAPL ,0.6912613925194883,26658.395333333334
2023-06-18,26510.46,26675.93,26325.89,26336.21,26336.21,9565695129, AAPL ,-0.6572877271839116,26639.93133333333
2023-06-19,26335.44,26984.61,26312.83,26851.03,26851.03,12826986222, AAPL ,1.9577800864538437,26630.646
2023-06-20,26841.66,28388.97,26668.79,28327.49,28327.49,22211859147, AAPL ,5.535536922828178,26683.101333333336
2023-06-21,28311.31,30737.33,28283.41,30027.3,30027.3,33346760979, AAPL ,6.06114658770646,26788.968666666668
2023-06-22,29995.94,30496.0,29679.16,29912.28,29912.28,20653160491, AAPL ,-0.27890441173038705,26878.520333333334
2023-06-23,29896.38,31389.54,29845.21,30695.47,30695.47,24115570085, AAPL ,2.6728654104610663,27023.875333333333
2023-06-24,30708.74,30804.15,30290.15,30548.7,30548.7,12147822496, AAPL ,-0.5211545638147344,27159.625
2023-06-25,30545.15,31041.27,30327.94,30480.26,30480.26,12703464114, AAPL ,-0.21243961807358305,27284.990666666665
2023-06-26,30480.52,30636.03,29955.74,30271.13,30271.13,16493186997, AAPL ,-0.6869633457696896,27398.416666666668
2023-06-27,30274.32,31006.79,30236.65,30688.16,30688.16,16428827944, AAPL ,1.3669671193275361,27485.167
2023-06-28,30696.56,30703.28,29921.82,30086.25,30086.25,14571500779, AAPL ,-1.9882032384084771,27563.179333333333
2023-06-29,30086.19,30796.25,30057.2,30445.35,30445.35,13180860821, AAPL ,1.1937702979340352,27654.612666666668
2023-06-30,30441.35,31256.86,29600.28,30477.25,30477.25,26387306197, AAPL ,0.11793169488213057,27763.199
2023-07-01,30471.85,30641.29,30328.87,30590.08,30590.08,9086606733, AAPL ,0.3879974468238824,27888.869333333332
2023-07-02,30587.27,30766.14,30264.02,30620.77,30620.77,10533418042, AAPL ,0.10952268705248946,28001.242000000002
2023-07-03,30624.52,31375.61,30586.51,31156.44,31156.44,15271884873, AAPL ,1.7369088560408399,28137.28566666667
2023-07-04,31156.87,31325.2,30659.36,30777.58,30777.58,12810828427, AAPL ,-1.2173559154048441,28259.235999999997
2023-07-05,30778.72,30877.33,30225.61,30514.17,30514.17,12481622280, AAPL ,-0.8595224232846685,28417.705
2023-07-06,30507.15,31460.05,29892.23,29909.34,29909.34,21129219509, AAPL ,-1.9595734114789525,28506.723666666665
2023-07-07,29908.0,30434.64,29777.29,30342.27,30342.27,13384770155, AAPL ,1.4520195265480822,28639.932666666668
2023-07-08,30346.92,30374.44,30080.16,30292.54,30292.54,7509378699, AAPL ,-0.17919446190914062,28766.076666666664
2023-07-09,30291.61,30427.59,30085.59,30171.23,30171.23,7903327692, AAPL ,-0.39740376955863693,28889.105
2023-07-10,30172.42,31026.08,29985.39,30414.47,30414.47,14828209155, AAPL ,0.8022226921141987,29041.212666666666
2023-07-11,30417.63,30788.31,30358.1,30620.95,30620.95,12151839152, AAPL ,0.6684281451250466,29197.238666666668
2023-07-12,30622.25,30959.96,30228.84,30391.65,30391.65,14805659717, AAPL ,-0.7530472124027415,29346.877
2023-07-13,30387.49,31814.52,30268.35,31476.05,31476.05,23686079548, AAPL ,3.582263622299827,29532.121
2023-07-14,31474.72,31582.25,29966.39,30334.07,30334.07,20917902660, AAPL ,-3.6240195305947167,29705.767333333333
2023-07-15,30331.78,30407.78,30263.46,30295.81,30295.81,8011667756, AAPL ,-0.11858849035565182,29863.081333333335
2023-07-16,30297.47,30437.56,30089.67,30249.13,30249.13,8516564470, AAPL ,-0.1595512760636454,29993.80366666667
2023-07-17,30249.63,30336.4,29685.78,30145.89,30145.89,13240156074, AAPL ,-0.342946343475942,30114.977333333332
2023-07-18,30147.07,30233.66,29556.43,29856.56,29856.56,13138897269, AAPL ,-0.9636425695764079,30232.322333333334
2023-07-19,29862.05,30184.18,29794.27,29913.92,29913.92,12128602812, AAPL ,0.17369872463544525,30334.41866666667
2023-07-20,29915.25,30195.53,29638.1,29792.02,29792.02,14655207121, AAPL ,-0.4119303699618073,30383.23633333333
2023-07-21,29805.11,30046.0,29733.85,29908.74,29908.74,10972789818, AAPL ,0.3476920568318688,30379.284333333333
2023-07-22,29908.7,29991.62,29664.12,29771.8,29771.8,7873300598, AAPL ,-0.4577263471832659,30374.60166666667
2023-07-23,29790.11,30330.64,29741.53,30084.54,30084.54,9220145050, AAPL ,0.988348146415036,30354.237333333334
2023-07-24,30081.66,30093.39,28934.29,29176.92,29176.92,15395817395, AAPL ,-3.0076132766609343,30308.511333333332
2023-07-25,29178.97,29353.16,29062.43,29227.39,29227.39,10266772793, AAPL ,0.16594142973517656,30266.749
2023-07-26,29225.76,29675.55,29113.91,29354.97,29354.97,13497554655, AAPL ,0.442109974214538,30236.210333333336
2023-07-27,29353.8,29560.97,29099.35,29210.69,29210.69,10770779217, AAPL ,-0.4875348336501597,30186.961333333333
2023-07-28,29212.16,29521.51,29125.85,29319.25,29319.25,11218474952, AAPL ,0.3665939115765494,30161.394666666667
2023-07-29,29319.45,29396.84,29264.17,29356.92,29356.92,6481775959, AAPL ,0.1277991231076897,30125.113666666668
2023-07-30,29357.09,29443.17,29059.5,29275.31,29275.31,8678454527, AAPL ,-0.2785698446269669,30085.049
2023-07-31,29278.31,29489.87,29131.58,29230.11,29230.11,11656781982, AAPL ,-0.16462698837467302,30039.716666666667
2023-08-01,29230.87,29675.73,28657.02,29675.73,29675.73,18272392391, AAPL ,1.5218842271885873,30008.215333333334
2023-08-02,29704.15,29988.0,28946.51,29151.96,29151.96,19212655598, AAPL ,-1.8589658347402713,29941.39933333333
2023-08-03,29161.81,29375.71,28959.49,29178.68,29178.68,12780357746, AAPL ,0.05784963279027941,29888.102666666666
2023-08-04,29174.38,29302.08,28885.34,29074.09,29074.09,12036639988, AAPL ,-0.34376051864684315,29840.1
2023-08-05,29075.39,29102.46,28957.8,29042.13,29042.13,6598366353, AAPL ,-0.11439227470379039,29811.193000000003
2023-08-06,29043.7,29160.82,28963.83,29041.86,29041.86,7269806994, AAPL ,-0.006335280973154748,29767.846
2023-08-07,29038.51,29244.28,28724.14,29180.58,29180.58,13618163710, AAPL ,0.489246865627759,29730.78066666667
2023-08-08,29180.02,30176.8,29113.81,29765.49,29765.49,17570561357, AAPL ,2.006407123778535,29717.255999999998
2023-08-09,29766.7,30093.44,29376.8,29561.49,29561.49,18379521213, AAPL ,-0.6893945247541686,29688.82333333333
2023-08-10,29563.97,29688.56,29354.45,29429.59,29429.59,11865344789, AAPL ,-0.45453976580276945,29649.111333333338
2023-08-11,29424.9,29517.77,29253.52,29397.71,29397.71,10195168197, AAPL ,-0.09240473204667587,29615.98
2023-08-12,29399.79,29465.11,29357.59,29415.96,29415.96,6194358008, AAPL ,0.05500039285994306,29547.31033333333
2023-08-13,29416.59,29441.43,29265.81,29282.91,29282.91,7329897180, AAPL ,-0.4544374449927755,29512.271666666667
2023-08-14,29283.26,29660.25,29124.11,29408.44,29408.44,14013695304, AAPL ,0.4274797273254422,29482.692666666662
2023-08-15,29408.05,29439.12,29088.85,29170.35,29170.35,12640195779, AAPL ,-0.8082820860274678,29446.733333333334
2023-08-16,29169.07,29221.98,28701.78,28701.78,28701.78,14949271904, AAPL ,-1.6020051376338047,29398.596333333335
2023-08-17,28699.8,28745.95,25409.11,26664.55,26664.55,31120851211, AAPL ,-7.091512832842041,29292.196
2023-08-18,26636.08,26808.2,25668.92,26049.56,26049.56,24026236529, AAPL ,-2.2019756660890057,29163.384
2023-08-19,26047.83,26249.45,25802.41,26096.21,26096.21,10631443812, AAPL ,0.18573524166887367,29040.190333333336
2023-08-20,26096.86,26260.68,26004.31,26189.58,26189.58,9036580420, AAPL ,0.3552917860616226,28916.21833333333
2023-08-21,26188.69,26220.2,25846.09,26124.14,26124.14,13371557893, AAPL ,-0.2464804463300733,28794.629666666668
2023-08-22,26130.75,26135.51,25520.73,26031.66,26031.66,14503820706, AAPL ,-0.3792084038919669,28659.533666666666
2023-08-23,26040.47,26786.9,25805.0,26431.64,26431.64,16985265785, AAPL ,1.5021618273402833,28568.02433333334
2023-08-24,26431.52,26554.91,25914.93,26162.37,26162.37,12871532023, AAPL ,-1.0182917970665382,28465.857000000004
2023-08-25,26163.68,26248.1,25786.81,26047.67,26047.67,12406045118, AAPL ,-0.44340092830978683,28355.613666666664
2023-08-26,26047.23,26107.38,25983.88,26008.46,26008.46,6034817316, AAPL ,-0.14884500194454628,28248.87266666667
2023-08-27,26008.24,26165.37,25965.1,26089.69,26089.69,6913768611, AAPL ,0.3131699799755657,28141.220666666668
2023-08-28,26089.62,26198.58,25880.6,26106.15,26106.15,11002805166, AAPL ,0.06335853109398479,28032.861666666668
2023-08-29,26102.49,28089.34,25912.63,27727.39,27727.39,29368391712, AAPL ,6.2250766114650276,27981.264333333336
2023-08-30,27726.08,27760.16,27069.21,27297.27,27297.27,16343655235, AAPL ,-1.546594397765574,27916.836333333336
2023-08-31,27301.93,27456.08,25752.93,25931.47,25931.47,20181001451, AAPL ,-5.019645131314889,27792.02766666667
2023-09-01,25934.02,26125.87,25362.61,25800.72,25800.72,17202862221, AAPL ,-0.5139966730957995,27680.319666666666
2023-09-02,25800.91,25970.29,25753.09,25868.8,25868.8,10100387473, AAPL ,0.2631302539329017,27569.990333333335
2023-09-03,25869.47,26087.15,25817.03,25969.57,25969.57,8962524523, AAPL ,0.38694260067948255,27466.50633333333
2023-09-04,25968.17,26081.53,25657.03,25812.42,25812.42,10680635106, AAPL ,-0.5997727217589842,27358.84933333333
2023-09-05,25814.96,25858.38,25589.99,25779.98,25779.98,11094740040, AAPL ,-0.13550282471868857,27250.12
2023-09-06,25783.93,25953.02,25404.36,25753.24,25753.24,12752705327, AAPL ,-0.11902762689783399,27135.875333333333
2023-09-07,25748.31,26409.3,25608.2,26240.2,26240.2,11088307100, AAPL ,1.9103778073201672,27018.365666666665
2023-09-08,26245.21,26414.01,25677.48,25905.65,25905.65,10817356400, AAPL ,-1.2937979920907383,26896.504333333334
2023-09-09,25905.43,25921.98,25810.49,25895.68,25895.68,5481314132, AAPL ,-0.03763689697488133,26778.707333333332
2023-09-10,25895.21,25978.13,25640.26,25832.23,25832.23,7899553047, AAPL ,-0.24321100311601862,26659.858
2023-09-11,25831.71,25883.95,24930.3,25162.65,25162.65,14600006467, AAPL ,-2.590072434229084,26518.081000000002
2023-09-12,25160.66,26451.94,25133.08,25833.34,25833.34,18657279324, AAPL ,2.6735387704456093,26403.095333333335
2023-09-13,25837.55,26376.11,25781.12,26228.32,26228.32,13072077070, AAPL ,1.5124111999783278,26297.091333333334
2023-09-14,26228.28,26774.62,26171.45,26539.67,26539.67,13811359124, AAPL ,1.1872299670432045,26209.402
2023-09-15,26533.82,26840.5,26240.7,26608.69,26608.69,11479735788, AAPL ,0.2821681913874406,26139.63233333333
2023-09-16,26606.2,26754.77,26473.89,26568.28,26568.28,7402031417, AAPL ,-0.14252317129090925,26136.423333333332
2023-09-17,26567.93,26618.0,26445.07,26534.19,26534.19,6774210670, AAPL ,-0.12699521566039057,26152.577666666668
2023-09-18,26532.99,27414.73,26415.52,26754.28,26754.28,15615339655, AAPL ,0.8340183296341545,26174.51333333333
2023-09-19,26760.85,27488.76,26681.61,27211.12,27211.12,13807690550, AAPL ,1.682569873527935,26208.564666666665
2023-09-20,27210.23,27379.51,26864.08,27132.01,27132.01,13281116604, AAPL ,-0.28746541282451915,26242.16033333333
2023-09-21,27129.84,27152.94,26389.3,26567.63,26567.63,13371443708, AAPL ,-2.0722938284929033,26260.025999999998
2023-09-22,26564.06,26726.08,26495.53,26579.57,26579.57,10578746709, AAPL ,0.05838715919177414,26264.957
2023-09-23,26578.56,26634.19,26520.52,26579.39,26579.39,7404700301, AAPL ,0.00312281778997097,26278.857666666667
2023-09-24,26579.37,26716.06,26221.05,26256.83,26256.83,8192867686, AAPL ,-1.2134975358708548,26285.82966666667
2023-09-25,26253.78,26421.51,26011.47,26298.48,26298.48,11997833257, AAPL ,0.1702611966733961,26295.496999999996
2023-09-26,26294.76,26389.88,26090.71,26217.25,26217.25,9985498161, AAPL ,-0.2947735594468191,26299.749
2023-09-27,26209.5,26817.84,26111.46,26352.72,26352.72,11718380997, AAPL ,0.5464430836147243,26307.967999999997
2023-09-28,26355.81,27259.5,26327.32,27021.55,27021.55,14079002707, AAPL ,2.525970554500119,26284.44
2023-09-29,27024.84,27225.94,26721.76,26911.72,26911.72,10396435377, AAPL ,-0.41857787132134355,26271.58833333333
2023-09-30,26911.69,27091.79,26888.97,26967.92,26967.92,5331172801, AAPL ,0.208942656518411,26306.136666666665
2023-10-01,26967.4,28047.24,26965.09,27983.75,27983.75,9503917434, AAPL ,3.768809748066178,26378.904333333332
2023-10-02,27976.8,28494.46,27347.79,27530.79,27530.79,19793041322, AAPL ,-1.594213777129616,26434.304
2023-10-03,27508.25,27667.19,27216.0,27429.98,27429.98,11407814187, AAPL ,-0.2845328219715919,26482.984333333334
2023-10-04,27429.07,27826.66,27248.11,27799.39,27799.39,11143355314, AAPL ,1.3501004591114454,26549.216666666667
2023-10-05,27798.65,28091.86,27375.6,27415.91,27415.91,11877253670, AAPL ,-1.376829450351012,26603.747666666666
2023-10-06,27412.12,28252.54,27215.55,27946.6,27946.6,13492391599, AAPL ,1.949794470475102,26676.859666666667
2023-10-07,27946.78,28028.09,27870.42,27968.84,27968.84,6553044316, AAPL ,0.0789357485907189,26734.481000000003
2023-10-08,27971.68,28102.17,27740.66,27935.09,27935.09,7916875290, AAPL ,-0.13081087728731397,26802.129
2023-10-09,27934.47,27989.47,27302.56,27583.68,27583.68,12007668568, AAPL ,-1.255760356290994,26858.395666666667
2023-10-10,27589.2,27715.85,27301.65,27391.02,27391.02,9973350678, AAPL ,-0.7183245617850473,26910.355333333333
2023-10-11,27392.08,27474.12,26561.1,26873.32,26873.32,13648094333, AAPL ,-1.8938320857707847,26967.377666666664
2023-10-12,26873.29,26921.44,26558.32,26756.8,26756.8,9392909295, AAPL ,-0.4334787441359119,26998.159666666666
2023-10-13,26752.88,27092.7,26686.32,26862.38,26862.38,15165312851, AAPL ,0.40930172751494415,27019.295000000002
2023-10-14,26866.2,26969.0,26814.59,26861.71,26861.71,5388116782, AAPL ,-0.01671244909961811,27030.029666666665
2023-10-15,26858.01,27289.17,26817.89,27159.65,27159.65,7098201980, AAPL ,1.1230913980596593,27048.395
2023-10-16,27162.63,29448.14,27130.47,28519.47,28519.47,27833876539, AAPL ,4.9952453057748825,27113.434666666668
2023-10-17,28522.1,28618.75,28110.19,28415.75,28415.75,14872527508, AAPL ,-0.3728687579105275,27176.153333333332
2023-10-18,28413.53,28889.01,28174.25,28328.34,28328.34,12724128586, AAPL ,-0.2998219510212166,27228.622
2023-10-19,28332.42,28892.47,28177.99,28719.81,28719.81,14448058195, AAPL ,1.367302898940518,27278.91166666667
2023-10-20,28732.81,30104.09,28601.67,29682.95,29682.95,21536125230, AAPL ,3.30681196861706,27363.943000000003
2023-10-21,29683.38,30287.48,29481.75,29918.41,29918.41,11541146996, AAPL ,0.7917898837666021,27475.63566666667
2023-10-22,29918.65,30199.43,29720.31,29993.9,29993.9,10446520040, AAPL ,0.25151535914889206,27589.446666666667
2023-10-23,30140.69,34370.44,30097.83,33086.23,33086.23,38363572311, AAPL ,9.77263626015199,27806.341333333334
2023-10-24,33077.3,35150.43,32880.76,33901.53,33901.53,44934999645, AAPL ,2.4918297442656923,28061.164666666667
